2024-01-06 19:29:51 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 25820
2024-01-06 19:29:51 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-01-06 19:29:51 0 [Note] InnoDB: Uses event mutexes
2024-01-06 19:29:51 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-01-06 19:29:51 0 [Note] InnoDB: Number of pools: 1
2024-01-06 19:29:51 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 1605808 is in the future! Current system log sequence number 300306.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 1605808 is in the future! Current system log sequence number 300306.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 1606076 is in the future! Current system log sequence number 300306.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 1606076 is in the future! Current system log sequence number 300306.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 1609270 is in the future! Current system log sequence number 300306.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 1609270 is in the future! Current system log sequence number 300306.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-01-06 19:29:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 1493661 is in the future! Current system log sequence number 300306.
